baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000032434.9	776.191886655888	0.976987372826925	0.123814405137179	7.8907407562511	3.00398093394138e-15	4.3640460305161e-14
ENSMUSG00000032320.7	2430.53002498022	-0.768886131714205	0.0974492430476643	-7.89011907807357	3.01898334867368e-15	4.38274569270051e-14
ENSMUSG00000038244.14	3259.13643841855	-0.7475076598764	0.094789929088153	-7.88593964640728	3.12177470449377e-15	4.52877485515806e-14
ENSMUSG00000022109.6	471.757484391035	1.05147590465239	0.133343988670649	7.88543911979011	3.13431369032346e-15	4.54376088256828e-14
ENSMUSG00000035473.10	230.745154596806	-1.2193144118758	0.154646490500701	-7.88452688404378	3.15729432439995e-15	4.57385222163602e-14
ENSMUSG00000009418.16	2030.93145536901	0.707692850390591	0.0897656265398394	7.88378444700663	3.17611985496721e-15	4.59788610390785e-14
ENSMUSG00000028082.14	1595.47630951358	0.904646910864766	0.114796391666601	7.88044726607867	3.26211274651428e-15	4.71905213140262e-14
ENSMUSG00000038539.15	2615.99590628046	-0.931882822631995	0.118275895132512	-7.87889046697088	3.30300875014816e-15	4.774855446191e-14
ENSMUSG00000024270.11	1876.83456124989	-0.729920422032371	0.092646385345211	-7.87856341413217	3.31166414386507e-15	4.78400583591632e-14
ENSMUSG00000006056.13	68.5483872070431	9.44771891434479	1.19952290812079	7.87623049996257	3.37405543375429e-15	4.87071539142171e-14
ENSMUSG00000021991.9	240.639234557394	-1.31655170909381	0.167194731753522	-7.8743612031668	3.42488173017529e-15	4.94062006111052e-14
ENSMUSG00000023110.12	1129.06207371388	0.856315337323346	0.108812045212323	7.86967413076771	3.55566191572973e-15	5.12568474200954e-14
ENSMUSG00000033542.13	1673.48562744636	0.80940870239242	0.102856290591064	7.86931647778809	3.56584079691279e-15	5.13675847572079e-14
ENSMUSG00000007021.5	48.5112073689817	3.15942255234564	0.401662759873353	7.86585879492994	3.66573847484334e-15	5.27697034051802e-14
ENSMUSG00000028649.21	11179.6210444804	0.761096328130612	0.0967809972092391	7.86410917512178	3.71733244323944e-15	5.3437628015289e-14
ENSMUSG00000036492.12	44.8894618944583	3.092386461294	0.393225499463943	7.86415546679865	3.71595819978101e-15	5.3437628015289e-14
ENSMUSG00000012443.4	790.923741826676	1.12132568697054	0.142697369291156	7.85806839005296	3.90102308307644e-15	5.60390683253949e-14
ENSMUSG00000027074.14	326.411414705992	1.10852195326885	0.14111233516686	7.85559924267469	3.97865313043104e-15	5.71143569756433e-14
ENSMUSG00000000915.15	315.033788110455	1.20317879132603	0.153175762250841	7.85489018396852	4.00122568133549e-15	5.73983357676098e-14
ENSMUSG00000020777.16	1971.56011786596	-0.691536493445235	0.0880489575048182	-7.8539997865096	4.02974970595236e-15	5.77672342865129e-14
ENSMUSG00000040133.2	516.929654887069	-0.98716863567271	0.12570803686849	-7.85286812413945	4.06629175076781e-15	5.82504788335965e-14
ENSMUSG00000074063.10	141.302612088895	1.99420346413566	0.254095036031766	7.84825825517644	4.21854830618246e-15	6.0389531806875e-14
ENSMUSG00000055044.12	767.434536514203	1.021419663043	0.130212739614589	7.84423756128824	4.35591819617215e-15	6.2312651747884e-14
ENSMUSG00000029730.16	1038.15539752	0.814072688382105	0.103847817136474	7.83909292298624	4.53812638589137e-15	6.48740777513352e-14
ENSMUSG00000026833.18	331.940059837111	-1.20426416849514	0.153627105393882	-7.83887820712074	4.54589194247966e-15	6.49399605199647e-14
ENSMUSG00000095567.8	1345.34770830721	0.862250871383026	0.110020713779668	7.83716849092439	4.60819526670935e-15	6.5784305920526e-14
ENSMUSG00000037989.15	64.0815608747872	6.91324492834585	0.882299035184631	7.83548961594316	4.67019248606582e-15	6.66231134749376e-14
ENSMUSG00000042115.4	908.145351402724	-0.930191372745387	0.118736905221794	-7.83405438273669	4.72384302065077e-15	6.73379363281064e-14
ENSMUSG00000044674.6	1714.60080484478	-1.05240766329632	0.134338918964912	-7.83397448338252	4.72684750657652e-15	6.73379363281064e-14
ENSMUSG00000028099.8	713.284985784312	0.848699076102242	0.108351638137672	7.83282182613504	4.77040122076526e-15	6.79113657524997e-14
ENSMUSG00000022900.14	124.148848428822	9.3421419858528	1.19277249096254	7.8322916202686	4.79056773297784e-15	6.81512924170727e-14
ENSMUSG00000046711.16	757.917130335195	0.855869950393115	0.109283479845341	7.83164986697301	4.81508927234898e-15	6.84527998766351e-14
ENSMUSG00000022286.16	124.395195905296	9.3447995451305	1.19337825124697	7.83054286046023	4.85767897620931e-15	6.90105761185095e-14
ENSMUSG00000012428.9	129.44488556489	1.9261851434444	0.246014803282942	7.82954975773995	4.89620190986815e-15	6.95098478177347e-14
ENSMUSG00000051703.14	80.2138604163781	2.2056755330285	0.281754847501879	7.82834990270679	4.94314620461621e-15	7.0127903844938e-14
ENSMUSG00000019831.14	302.448583017707	1.11752015487416	0.142800393215348	7.82574984362197	5.04639910560285e-15	7.14941294775181e-14
ENSMUSG00000022075.7	456.00160139033	1.04484308602253	0.13351279056765	7.82579018519666	5.04478097072601e-15	7.14941294775181e-14
ENSMUSG00000061288.13	1293.75996743666	0.864557815774475	0.110478306737912	7.8255889441306	5.0528580053788e-15	7.15363675352011e-14
ENSMUSG00000021260.8	225.865832665772	-1.25029233240645	0.159774042895537	-7.82537832646512	5.06132501413932e-15	7.16069579545117e-14
ENSMUSG00000045775.15	41.12786471965	3.20848153690493	0.410080437065207	7.82402974369331	5.11587116947431e-15	7.23289249671862e-14
ENSMUSG00000024922.2	122.996305025626	9.33083230855885	1.1931216824221	7.82052027553195	5.26054579679173e-15	7.43232744407986e-14
ENSMUSG00000029247.17	4426.41464622856	0.841218715865188	0.107592066738041	7.81859426414161	5.34164779646899e-15	7.54173210852187e-14
ENSMUSG00000018209.15	873.644376072511	0.961636587754027	0.123046538722879	7.81522664298415	5.48642203176166e-15	7.7408221958415e-14
ENSMUSG00000044430.11	65.2665794914392	9.37858853350556	1.20017020133703	7.81438209602064	5.52333076615536e-15	7.78755566762042e-14
ENSMUSG00000027296.7	47.3135055494126	6.0732591006781	0.777236722150551	7.81391167915212	5.54399498781506e-15	7.81133704755778e-14
ENSMUSG00000022070.7	281.790608685892	1.12453757913132	0.143950378177846	7.81198072117594	5.62961734639805e-15	7.9265474628853e-14
ENSMUSG00000039678.12	1221.73227503344	0.766741898825658	0.0982041728679753	7.80763053578648	5.82731104017328e-15	8.19928969954888e-14
ENSMUSG00000034023.16	191.490071170827	1.34295550237899	0.17204279338159	7.80593872014341	5.90602742875537e-15	8.30436707019322e-14
ENSMUSG00000035678.8	306.721057539703	1.15902432808997	0.148523680190786	7.80363324286839	6.01498340561247e-15	8.45179123202555e-14
ENSMUSG00000028640.11	65.7131906570916	9.39173174622064	1.204113273253	7.79970784712652	6.20506606054843e-15	8.71292927860354e-14
ENSMUSG00000031093.14	951.579360469659	1.13049387753039	0.144999625811213	7.79652962002999	6.36328912667233e-15	8.92900549964369e-14
ENSMUSG00000026879.14	11997.6512724194	-0.883363756648946	0.113330347602479	-7.79459143412724	6.46172101953729e-15	9.06094499610781e-14
ENSMUSG00000025280.8	784.553727684579	0.885365482626461	0.11359915799026	7.79376800224496	6.50399169273014e-15	9.11400634272151e-14
ENSMUSG00000031762.7	385.497794884213	-1.39102789008141	0.178533007400657	-7.79143257784101	6.6253664112067e-15	9.27776803573403e-14
ENSMUSG00000020471.11	379.975377459631	1.12719881473213	0.144734484718665	7.78804593060996	6.80534450688684e-15	9.52331577218838e-14
ENSMUSG00000024713.16	129.393003309965	-1.60654652946567	0.206313789999982	-7.78690813379861	6.86688422361733e-15	9.6029011124427e-14
ENSMUSG00000078657.6	42.6809264691262	3.01368903460314	0.387061070697238	7.78608148108097	6.91193838915283e-15	9.65933998663471e-14
ENSMUSG00000028469.15	1741.39529237704	-0.975700971329874	0.125393595966907	-7.78110687237468	7.18927280104737e-15	1.00400903455767e-13
ENSMUSG00000035992.15	1402.55528237487	-0.959685602094446	0.123355027649222	-7.77986613422399	7.26013309390875e-15	1.01321708191857e-13
ENSMUSG00000066363.12	156.386154220165	-1.71870854309876	0.220967555162196	-7.77810363081215	7.36197534268733e-15	1.02673352389438e-13
ENSMUSG00000064215.13	498.379125199988	-1.11616043706343	0.143502799747656	-7.77796976105107	7.36976790540533e-15	1.02712395380822e-13
ENSMUSG00000020527.14	719.404874666356	0.823348028295762	0.105909388318023	7.77407972391855	7.59978665876322e-15	1.05846453187148e-13
ENSMUSG00000027322.11	42.3768882371311	5.56447073951516	0.715873595055894	7.77297944489864	7.66611854645356e-15	1.06698054546073e-13
ENSMUSG00000029484.12	3919.92615093568	-0.786191587590878	0.101195124932595	-7.76906583310762	7.90670685132277e-15	1.09972188396593e-13
ENSMUSG00000027761.4	63.4107353440442	9.33508375567493	1.20165997297058	7.76849022656383	7.94271333008377e-15	1.10398348589968e-13
ENSMUSG00000034858.16	504.33291143437	-0.950749890671171	0.12242258486776	-7.76613148381213	8.09195524516939e-15	1.12396766609304e-13
ENSMUSG00000011008.13	37.2690028250039	3.91759516066012	0.504722070439489	7.76188597667001	8.36756200345126e-15	1.16146503355598e-13
ENSMUSG00000024897.9	68.8058636416438	-2.0835991362148	0.268557858618275	-7.75847389808244	8.59574298697044e-15	1.19233330401193e-13
ENSMUSG00000032536.12	1523.72107654073	0.807463147387837	0.104086843675864	7.75759086232216	8.65578617948711e-15	1.19985294810128e-13
ENSMUSG00000000142.15	184.288408974677	1.35962295640542	0.175280030969528	7.75686168518414	8.70567854689601e-15	1.20595631911244e-13
ENSMUSG00000029759.9	461.086535489389	-0.979219450676006	0.126241600382419	-7.75670973521954	8.71611097278515e-15	1.20658895572788e-13
ENSMUSG00000035064.17	1818.21531774377	0.73528727916115	0.0948047337983095	7.75580764485266	8.77829959347345e-15	1.21438063844884e-13
ENSMUSG00000028318.14	387.272974401865	1.10513796235305	0.142523560328942	7.75407209728975	8.89917607669198e-15	1.23027520882816e-13
ENSMUSG00000060703.12	401.43084147513	-1.14158308856781	0.147242521805687	-7.75308025540565	8.96898934826522e-15	1.23909388773112e-13
ENSMUSG00000013629.16	2125.53255339056	0.819990573010863	0.105815763624177	7.74922889488567	9.24522364307589e-15	1.27639929907191e-13
ENSMUSG00000024304.14	830.949238611558	-0.84149837024495	0.108628889974172	-7.74654302778042	9.44280253757706e-15	1.30280275654257e-13
ENSMUSG00000052997.15	2290.19679223413	0.717867360985496	0.0926742140375586	7.74613918705113	9.47286719932772e-15	1.30607473966066e-13
ENSMUSG00000030986.13	638.270693664203	0.87013003152089	0.112414271837285	7.7403875620025	9.91142205220809e-15	1.36562533848609e-13
ENSMUSG00000047907.11	177.36100805117	-1.41142363829744	0.182380404048749	-7.73889961292207	1.00280918567082e-14	1.38077561970779e-13
ENSMUSG00000028403.15	937.993355171899	1.25414310933248	0.162093259502347	7.73717002904937	1.0165407436522e-14	1.39874646405816e-13
ENSMUSG00000042359.18	264.579503914915	1.2088027188776	0.156345925005961	7.73159082228411	1.06210859995456e-14	1.46047032150169e-13
ENSMUSG00000020899.16	681.455874548809	0.857306921866288	0.11090743922005	7.72993162492296	1.07604363407916e-14	1.47864352682982e-13
ENSMUSG00000030189.15	3697.31246802029	0.794674770606623	0.102828551305147	7.72815293534964	1.09118207562646e-14	1.49844502521442e-13
ENSMUSG00000044337.5	990.477507576993	-1.11179109298181	0.14387062771997	-7.72771420130175	1.09494825078273e-14	1.50261377363919e-13
ENSMUSG00000025932.14	200.504042706622	-1.44588083630459	0.187152173200758	-7.72569621595362	1.11243638979595e-14	1.52559526496616e-13
ENSMUSG00000027827.17	98.9113232232021	-1.76740708248128	0.228816873429972	-7.72411167055905	1.1263606571419e-14	1.54263415965819e-13
ENSMUSG00000032718.4	113.765638976915	2.0561487439408	0.266196938229933	7.72416376241246	1.1259001829565e-14	1.54263415965819e-13
ENSMUSG00000047881.14	865.428284456753	1.00883038191205	0.130611941381947	7.72387556021344	1.1284501165647e-14	1.54446755474733e-13
ENSMUSG00000022673.5	1202.70909326822	0.783310711604625	0.101483730662934	7.71858411676154	1.17629022121736e-14	1.60887407850148e-13
ENSMUSG00000027510.17	205.518503625236	1.68377084291566	0.218253770555003	7.71473885025652	1.21230202278406e-14	1.65702756881668e-13
ENSMUSG00000028822.11	1475.37844916027	-0.763089900591471	0.0989372765760604	-7.71286543353381	1.23023785749004e-14	1.68042649179466e-13
ENSMUSG00000031273.16	133.408318801639	-1.55623793372088	0.201837707245126	-7.71034290352334	1.25480127874312e-14	1.71284121466654e-13
ENSMUSG00000002280.11	481.161320890805	0.98497300635517	0.127762046160131	7.70943355995296	1.26377393176927e-14	1.72394519565157e-13
ENSMUSG00000049225.14	657.627298158524	-1.05559049229399	0.136998127342795	-7.70514541160632	1.3069438582001e-14	1.78165288979683e-13
ENSMUSG00000028150.14	41.2734431600078	3.09090800206913	0.401303017404252	7.70217981928481	1.33764467522479e-14	1.82229725920856e-13
ENSMUSG00000021775.11	890.981295322208	-1.07159898849695	0.139218159503564	-7.69726443962588	1.39010027982981e-14	1.89250515263924e-13
ENSMUSG00000004207.14	17652.8837195557	-0.82365185689315	0.107012235518232	-7.69680077146712	1.39515164656792e-14	1.89812596041989e-13
ENSMUSG00000003779.16	756.846612162044	0.815375463234283	0.105994038727408	7.69265397397713	1.44113885739171e-14	1.95939639361566e-13
ENSMUSG00000029135.10	5464.40331992619	-0.677236859674409	0.0880666014868057	-7.69005330330448	1.47073740533023e-14	1.99831830680636e-13
ENSMUSG00000041420.18	236.789690434534	-1.20129478861279	0.156224801815538	-7.68952672464401	1.47680286806518e-14	2.00523510224217e-13
ENSMUSG00000054046.7	92.6980423350722	8.04285271948414	1.04605704155608	7.68873244954202	1.48599841347185e-14	2.01639006355735e-13
ENSMUSG00000027763.13	4224.31646312767	-0.912152440550641	0.118706901236083	-7.68407254382426	1.54109325238753e-14	2.08977121258167e-13
ENSMUSG00000032353.9	1360.13971617023	-0.84868571489227	0.110480831199147	-7.68174628739418	1.5693441373143e-14	2.12667840900477e-13
ENSMUSG00000002578.18	122.782590664741	1.6695432428103	0.217364726967609	7.68083794505945	1.58051315542522e-14	2.14040395788362e-13
ENSMUSG00000042496.18	374.777410873097	1.04955680516453	0.136677264717876	7.67908845213563	1.6022458103775e-14	2.16840780034708e-13
ENSMUSG00000018008.8	36.5010913153743	4.0112693132423	0.522414869125023	7.67832148415043	1.61186573238442e-14	2.17999276665877e-13
ENSMUSG00000050157.6	35.4714217264615	3.98252200678364	0.519025430232077	7.6730768374931	1.67918829227954e-14	2.26955206047848e-13
ENSMUSG00000074006.3	34.3289452351122	4.22405370634453	0.550705879465892	7.67025351253064	1.71656737045608e-14	2.31854940102771e-13
ENSMUSG00000006205.13	1317.17455985001	-0.910512870325348	0.118831760347224	-7.66220131440321	1.82772838735439e-14	2.4670735338758e-13
ENSMUSG00000027993.16	1640.8667207039	0.888010300845199	0.115910967626692	7.66114129687165	1.84287965952548e-14	2.48589360499007e-13
ENSMUSG00000079042.10	110.285117263787	9.17055198834202	1.19729585448485	7.65938673719687	1.86823027149023e-14	2.51843806781294e-13
ENSMUSG00000022365.6	1653.82555437041	-0.724311259311697	0.0945726662782375	-7.6587801509237	1.87707403850373e-14	2.52704777788352e-13
ENSMUSG00000037101.16	59.4274136986662	9.24087416897395	1.20656786070007	7.65881014235885	1.87663581009833e-14	2.52704777788352e-13
ENSMUSG00000035455.12	259.230012011688	1.26091158374944	0.164644212295899	7.65840211548605	1.88260645047949e-14	2.53283827945152e-13
ENSMUSG00000029640.17	734.538015518206	0.849029801178895	0.11088075308138	7.65714317033682	1.90114657020473e-14	2.55611020233212e-13
ENSMUSG00000031665.7	42.9015295183994	3.29427719968809	0.43024575562491	7.65673375418502	1.90721453882526e-14	2.56259374775797e-13
ENSMUSG00000028614.14	974.551459314831	0.865329673566969	0.113057926225248	7.65386118831648	1.95032801967268e-14	2.61881185983594e-13
ENSMUSG00000020601.8	740.436789985547	-0.924953316474256	0.120909167996129	-7.64998495816187	2.01002823884184e-14	2.69721401834413e-13
ENSMUSG00000028673.10	1131.65607688293	-0.775593569153021	0.10146240205262	-7.64414752127378	2.10334150909413e-14	2.82058919058509e-13
ENSMUSG00000025857.10	429.153642857141	1.04339924825743	0.13651097053531	7.64333624005365	2.11664286565808e-14	2.83657722406855e-13
ENSMUSG00000031333.7	455.672277943362	1.24996667420555	0.163620041511383	7.63944723799978	2.18156280733516e-14	2.92167503318304e-13
ENSMUSG00000051329.13	884.990071229059	0.87901277986054	0.115129979084327	7.63495995440688	2.25890628016838e-14	3.02328959592347e-13
ENSMUSG00000050295.4	663.331445457536	-0.955580353669472	0.125349392025871	-7.62333457087885	2.47205049886407e-14	3.30640772510616e-13
ENSMUSG00000027488.12	375.976389951553	-1.26335989094483	0.165737629365328	-7.62264970111321	2.48520639364806e-14	3.32184410160716e-13
ENSMUSG00000041577.5	3679.22693166675	-0.878485374796477	0.11529414379305	-7.61951427796137	2.54632046418195e-14	3.40132196549915e-13
ENSMUSG00000070780.11	54.1232834203087	2.48730724666015	0.32659829503786	7.61579985092027	2.62063507624286e-14	3.49831824486644e-13
ENSMUSG00000032479.15	11374.4153748498	0.608462110889676	0.0799019274306945	7.61511180587534	2.63463310288399e-14	3.51472357713531e-13
ENSMUSG00000017817.11	598.958369773802	-1.16815795531268	0.15340198553252	-7.61501196518108	2.6366704260895e-14	3.51516184932515e-13
ENSMUSG00000003992.15	422.144700373841	-1.00895551268559	0.132499301225788	-7.61479874498553	2.64102653152078e-14	3.51868891061618e-13
ENSMUSG00000040548.16	650.280804148412	0.897463812129831	0.117943209030375	7.60928771997968	2.7561058428119e-14	3.66963451731285e-13
ENSMUSG00000037386.16	36.8777342555195	3.89646340217017	0.512320086784347	7.60552533988448	2.83748898869817e-14	3.77554889951553e-13
ENSMUSG00000076431.4	2478.2580849247	-0.81288029489188	0.106888290611437	-7.60495177013247	2.8501016132947e-14	3.78987978584908e-13
ENSMUSG00000023022.14	4640.36246899176	-0.660617004883046	0.0868747196147048	-7.60424905902346	2.8656291960335e-14	3.80806577465149e-13
ENSMUSG00000047797.14	57.5401247295019	9.1996738265889	1.20990405552121	7.60363913535756	2.87917391119002e-14	3.82359499852098e-13
ENSMUSG00000029405.16	4029.21756051944	0.887260989839483	0.116751360170147	7.59957732866187	2.97099509222567e-14	3.94298968014027e-13
ENSMUSG00000021759.14	993.765121291709	-0.941711550478358	0.123979792754326	-7.59568579328422	3.06166602708569e-14	4.06070482547902e-13
ENSMUSG00000061731.9	1967.40300336121	-0.712909567148519	0.0938923685295425	-7.59283824993942	3.12973135224732e-14	4.14830564736338e-13
ENSMUSG00000026697.10	42.4293380454669	5.8921963309779	0.776355900648293	7.58955567421803	3.21004327674535e-14	4.25201546979579e-13
ENSMUSG00000023066.10	300.077954251809	1.13655587867138	0.149803031517187	7.58700185944491	3.27392390987164e-14	4.33384097490152e-13
ENSMUSG00000029207.16	1510.3809183974	-0.69876178649525	0.092106298784976	-7.58647123717916	3.28735282209523e-14	4.34881896484379e-13
ENSMUSG00000090290.2	319.528657016562	1.03518054518862	0.136456447891452	7.58616072149325	3.29523641889677e-14	4.35644655354276e-13
ENSMUSG00000038859.7	334.639915035114	1.29471084618995	0.170738103120482	7.5830223162098	3.37596750387334e-14	4.4603100528053e-13
ENSMUSG00000015653.13	1881.17588000698	-0.736373440191863	0.0971426241441528	-7.58033300705504	3.44669138014492e-14	4.55082723882934e-13
ENSMUSG00000004880.11	531.658819650769	0.871752015976653	0.115007987272276	7.57992585256557	3.45752502621615e-14	4.56220316320028e-13
ENSMUSG00000032741.9	1494.30101007273	0.782275492685806	0.103206586152565	7.57970515107834	3.46341148337686e-14	4.56704087336829e-13
ENSMUSG00000028048.11	1569.26659227709	-0.74224430140429	0.0979288358276697	-7.57942535649515	3.47088821568016e-14	4.57106648765966e-13
ENSMUSG00000037306.13	787.113743063248	-1.0270276820825	0.135502064664685	-7.57942459861399	3.47090848948733e-14	4.57106648765966e-13
ENSMUSG00000006143.12	34.0665363172781	4.53189556930182	0.59812893570642	7.57678704165921	3.54217492651731e-14	4.66193732651233e-13
ENSMUSG00000069441.3	59.0108875738994	9.22614438468205	1.21817373317077	7.57375088089235	3.62599441165829e-14	4.76920275206027e-13
ENSMUSG00000059013.12	84.660577232904	2.40303265352283	0.317512198685579	7.56831600004906	3.78093367373722e-14	4.96981384041204e-13
ENSMUSG00000020315.18	20750.1355866109	-0.654343343896548	0.0864950421624432	-7.56509653660437	3.87576663886034e-14	5.09121299667918e-13
ENSMUSG00000040511.14	1696.22615401831	0.78553570184165	0.10385575468653	7.56371858461431	3.91706702531958e-14	5.14218160675489e-13
ENSMUSG00000032350.9	713.707614097472	-0.961895074749395	0.127263625517285	-7.55828753769672	4.08410434402057e-14	5.35804275898259e-13
ENSMUSG00000031451.6	2636.54380285637	-0.933710004168221	0.123540249808853	-7.55794168793487	4.09497537090462e-14	5.36888071095467e-13
ENSMUSG00000022594.14	906.213743324308	-0.948120905182955	0.125456675677411	-7.55735715188943	4.11341369887461e-14	5.3896199490159e-13
ENSMUSG00000027947.11	432.46927518445	0.968182498499095	0.128141052295696	7.55559971729385	4.16934248091954e-14	5.45942356301693e-13
ENSMUSG00000038260.10	498.315535443706	1.11537175001364	0.147708427645634	7.55117204747125	4.31358557622328e-14	5.64470540003112e-13
ENSMUSG00000029687.16	652.173569125865	1.08202550850196	0.143301582005699	7.55068781068253	4.32965547435403e-14	5.66213240705256e-13
ENSMUSG00000054387.13	3222.79230501511	0.945865239567124	0.125278065843227	7.55012645829623	4.34835821936864e-14	5.68297820397918e-13
ENSMUSG00000034453.8	817.771305337968	0.832533204787434	0.110328651913804	7.54593834281472	4.4904247059666e-14	5.86492232548819e-13
ENSMUSG00000054766.13	2659.0893400659	0.897331663815693	0.119017191817443	7.53951299062817	4.71729813877808e-14	6.15733121908654e-13
ENSMUSG00000019880.10	113.61766251627	-1.82984472934448	0.242823546100186	-7.53569725313831	4.85732332144248e-14	6.33608104282772e-13
ENSMUSG00000049658.13	1092.69139926563	0.982956898579044	0.130549403112203	7.52938638665565	5.09793210172576e-14	6.64572631588089e-13
ENSMUSG00000073295.4	47.5512623492802	3.38246521261149	0.449314867161788	7.5280509500558	5.15032965896686e-14	6.70978033024745e-13
ENSMUSG00000027210.20	919.155665048397	-0.850141832943408	0.112936254390214	-7.52762554003275	5.16713210095437e-14	6.72740977523622e-13
ENSMUSG00000078249.5	624.938118616558	0.899967556855875	0.119609564453921	7.5242106345315	5.30397797382747e-14	6.9012100505759e-13
ENSMUSG00000002100.15	53.9097724025571	9.10479196549802	1.21068804766688	7.5203451318809	5.46318318474176e-14	7.10386480994455e-13
ENSMUSG00000039942.15	97.3634307264035	-1.74616188686536	0.232216098772135	-7.51955569014533	5.49627033682796e-14	7.14237379020139e-13
ENSMUSG00000048922.18	320.202113596943	1.13818207196049	0.151380959834801	7.51866069023847	5.53401998479197e-14	7.18688921131033e-13
ENSMUSG00000039530.17	1275.27619497755	-0.730166817885127	0.097123844826397	-7.5178944901765	5.56653950009264e-14	7.22456050829058e-13
ENSMUSG00000016487.15	4150.26396315083	-0.648888618035279	0.086319355465032	-7.51730147357442	5.59183757166885e-14	7.25281782388398e-13
ENSMUSG00000000223.13	133.63490315042	1.67762183467059	0.223536397474335	7.50491577043154	6.14681120726889e-14	7.96761520760734e-13
ENSMUSG00000043681.5	51.9496856738939	9.0482725866408	1.20577621599403	7.50410604108784	6.18492225712082e-14	8.01196698685342e-13
ENSMUSG00000056671.7	137.617307918303	1.70245304726048	0.226939736659552	7.50178471306879	6.29547106705426e-14	8.15003998240234e-13
ENSMUSG00000042489.15	302.283370678767	1.11411636230602	0.148544676515112	7.50021063321428	6.37153646660876e-14	8.24332557576157e-13
ENSMUSG00000107019.1	128.607482647971	-1.53637021612968	0.204862148010642	-7.49953190986689	6.40461302378895e-14	8.28091103157527e-13
ENSMUSG00000026398.14	52.9263014353815	9.07084201774003	1.20958466118939	7.49913776917494	6.42389829089381e-14	8.29541818844799e-13
ENSMUSG00000056999.15	2357.04876603789	0.750141772441412	0.100029629185949	7.4991957737536	6.42105655386594e-14	8.29541818844799e-13
ENSMUSG00000021820.18	1499.21678054064	-0.715588834341174	0.0954721640001234	-7.49526149150918	6.61663184623156e-14	8.53894188888516e-13
ENSMUSG00000038587.10	5116.67533700004	0.747317427715383	0.0998047319689045	7.48779554809305	7.00400172265047e-14	9.03318617157636e-13
ENSMUSG00000024738.6	51.7495023178574	9.04739544234913	1.20841221234977	7.48701093044761	7.04598363940882e-14	9.08163718335081e-13
ENSMUSG00000026114.14	49.5186424668078	6.54112382136608	0.873864868514735	7.48528068473986	7.13943870276729e-14	9.19633021631972e-13
ENSMUSG00000028497.12	630.713471445577	-0.916265388971359	0.122423762717367	-7.4843753257829	7.18882400814186e-14	9.25414885303419e-13
ENSMUSG00000035093.16	1665.01440776149	-0.728840918998103	0.0974230798141586	-7.48119357741942	7.36505972803482e-14	9.47508715856187e-13
ENSMUSG00000004952.13	370.231569187644	-1.05935457795238	0.141610750359392	-7.48074969777267	7.38998121246769e-14	9.50120647010455e-13
ENSMUSG00000104164.1	51.4155857229781	2.54996083003496	0.34089514870815	7.4801910197263	7.42146586961622e-14	9.53572607144755e-13
ENSMUSG00000034311.3	431.88149742034	0.96886166753122	0.12958768837753	7.47649471691027	7.63312101342878e-14	9.80155632754328e-13
ENSMUSG00000045930.3	200.922830608899	-1.26948399103812	0.16981203828593	-7.47581858066245	7.6724743673016e-14	9.84594324452659e-13
ENSMUSG00000022206.7	207.120972496564	-1.29994448027768	0.173983558131258	-7.47165131142434	7.91946331342891e-14	1.01565635798345e-12
ENSMUSG00000026640.12	1756.78088265301	-0.953879260280735	0.127684141249494	-7.4706165616673	7.98199296458829e-14	1.02303786463891e-12
ENSMUSG00000051323.16	2527.92562581718	-0.802283982665412	0.107404528452074	-7.46974074769487	8.03529718784159e-14	1.02922850841276e-12
ENSMUSG00000030770.15	5486.36684156513	-0.654078773356847	0.0876258503341645	-7.46444994099906	8.36483071595052e-14	1.0707712050891e-12
ENSMUSG00000019558.14	1765.56177819424	-0.701485168238539	0.0939988730167298	-7.46269764440357	8.47687199165454e-14	1.08443864266372e-12
ENSMUSG00000070473.4	79.3199127814088	7.8203009169079	1.04814420986338	7.46109251314494	8.58079728109791e-14	1.09705146593825e-12
ENSMUSG00000087370.3	264.354199735088	1.30643645944411	0.175126894366194	7.45994191338951	8.65606322441599e-14	1.10598681111467e-12
ENSMUSG00000028944.14	578.314177439885	0.961094493194909	0.12885902067196	7.45849602288686	8.75156609429319e-14	1.11749513423777e-12
ENSMUSG00000031826.20	986.787160638758	0.864601441922434	0.11597660472718	7.45496424866291	8.98922025875648e-14	1.14712934207742e-12
ENSMUSG00000066571.13	711.435128812032	0.850027343597559	0.114076650795507	7.45137008905803	9.2375826868622e-14	1.17809245785147e-12
ENSMUSG00000003051.13	39.5763396317857	5.79579615040847	0.777887480650748	7.45068701396241	9.28554124642966e-14	1.18347502466112e-12
ENSMUSG00000038080.17	559.668234635826	1.06593440058606	0.143111408284097	7.44828391647169	9.45621515011698e-14	1.20448174522016e-12
ENSMUSG00000028860.13	181.781385703929	1.42209053593568	0.190946556116872	7.44758410340361	9.50649470482311e-14	1.21013677334725e-12
ENSMUSG00000055945.8	32.5288365588235	4.13092476329832	0.554711714980963	7.44697588267103	9.5504069724347e-14	1.21497477940603e-12
ENSMUSG00000028661.8	92.3864659621468	8.91908447203272	1.19791603442821	7.44550053233903	9.65775419385307e-14	1.22787182646324e-12
ENSMUSG00000030498.15	626.586402621472	-0.841929975932545	0.113084612537564	-7.44513295876464	9.68468303185219e-14	1.22995737430534e-12
